key,filename
HIVE-22412,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
HIVE-22412,ql/src/test/queries/clientpositive/analyze_npe.q
HIVE-22412,ql/src/test/results/clientpositive/llap/analyze_npe.q.out
HIVE-22412,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/StandardConstantMapObjectInspector.java
HIVE-14296,service/src/java/org/apache/hive/service/cli/session/SessionManager.java
HIVE-18735,hbase-handler/src/test/results/positive/hbase_queries.q.out
HIVE-18735,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-18735,ql/src/test/results/clientpositive/alter_rename_table.q.out
HIVE-18735,ql/src/test/results/clientpositive/alter_table_stats_status.q.out
HIVE-18735,ql/src/test/results/clientpositive/autoColumnStats_1.q.out
HIVE-18735,ql/src/test/results/clientpositive/autoColumnStats_2.q.out
HIVE-18735,ql/src/test/results/clientpositive/autoColumnStats_3.q.out
HIVE-18735,ql/src/test/results/clientpositive/autoColumnStats_8.q.out
HIVE-18735,ql/src/test/results/clientpositive/create_alter_list_bucketing_table1.q.out
HIVE-18735,ql/src/test/results/clientpositive/create_like.q.out
HIVE-18735,ql/src/test/results/clientpositive/create_like2.q.out
HIVE-18735,ql/src/test/results/clientpositive/create_like_tbl_props.q.out
HIVE-18735,ql/src/test/results/clientpositive/create_table_like_stats.q.out
HIVE-18735,ql/src/test/results/clientpositive/describe_table.q.out
HIVE-18735,ql/src/test/results/clientpositive/erasurecoding/erasure_simple.q.out
HIVE-18735,ql/src/test/results/clientpositive/explain_ddl.q.out
HIVE-18735,ql/src/test/results/clientpositive/llap/autoColumnStats_1.q.out
HIVE-18735,ql/src/test/results/clientpositive/llap/autoColumnStats_2.q.out
HIVE-18735,ql/src/test/results/clientpositive/llap/insert_values_orig_table_use_metadata.q.out
HIVE-18735,ql/src/test/results/clientpositive/llap/stats_noscan_1.q.out
HIVE-18735,ql/src/test/results/clientpositive/llap/whroot_external1.q.out
HIVE-18735,ql/src/test/results/clientpositive/load_dyn_part8.q.out
HIVE-18735,ql/src/test/results/clientpositive/merge3.q.out
HIVE-18735,ql/src/test/results/clientpositive/mm_default.q.out
HIVE-18735,ql/src/test/results/clientpositive/partition_discovery.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/load_dyn_part8.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats12.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats13.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats14.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats15.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats2.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats6.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats7.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats8.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats9.q.out
HIVE-18735,ql/src/test/results/clientpositive/spark/stats_noscan_1.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats12.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats13.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats14.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats15.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats2.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats4.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats6.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats7.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats8.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats9.q.out
HIVE-18735,ql/src/test/results/clientpositive/stats_noscan_1.q.out
HIVE-18735,ql/src/test/results/clientpositive/tez/explainanalyze_5.q.out
HIVE-21033,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java
HIVE-21033,cli/src/test/org/apache/hadoop/hive/cli/TestCliDriverMethods.java
HIVE-21033,common/src/java/org/apache/hadoop/hive/common/io/CachingPrintStream.java
HIVE-21033,common/src/java/org/apache/hadoop/hive/common/io/FetchConverter.java
HIVE-21033,common/src/java/org/apache/hadoop/hive/common/io/SessionStream.java
HIVE-21033,hcatalog/core/src/main/java/org/apache/hive/hcatalog/cli/HCatCli.java
HIVE-21033,hcatalog/hcatalog-pig-adapter/src/test/java/org/apache/hive/hcatalog/pig/TestHCatLoaderEncryption.java
HIVE-21033,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/history/TestHiveHistory.java
HIVE-21033,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestCLIAuthzSessionContext.java
HIVE-21033,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java
HIVE-21033,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java
HIVE-21033,ql/src/test/org/apache/hadoop/hive/ql/processors/TestSetProcessor.java
HIVE-21033,service/src/java/org/apache/hive/service/cli/operation/HiveCommandOperation.java
HIVE-21033,service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java
HIVE-18624,ql/src/java/org/apache/hadoop/hive/ql/parse/IdentifiersParser.g
HIVE-18624,ql/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java
HIVE-18624,ql/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriverIntervals.java
HIVE-18624,ql/src/test/results/clientnegative/char_pad_convert_fail2.q.out
HIVE-18624,ql/src/test/results/clientnegative/ptf_negative_DistributeByOrderBy.q.out
HIVE-18624,ql/src/test/results/clientnegative/ptf_negative_PartitionBySortBy.q.out
HIVE-18624,ql/src/test/results/clientnegative/ptf_window_boundaries.q.out
HIVE-18624,ql/src/test/results/clientnegative/ptf_window_boundaries2.q.out
HIVE-20345,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-18742,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java
HIVE-18742,ql/src/test/queries/clientpositive/acid_nullscan.q
HIVE-18742,ql/src/test/results/clientpositive/acid_nullscan.q.out
HIVE-18250,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-18250,ql/src/test/queries/clientpositive/groupby_multialias.q
HIVE-18250,ql/src/test/results/clientpositive/complex_alias.q.out
HIVE-18250,ql/src/test/results/clientpositive/groupby_multialias.q.out
HIVE-18250,ql/src/test/results/clientpositive/order3.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/spark/query19.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/spark/query55.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/spark/query71.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/tez/query19.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/tez/query55.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/tez/query71.q.out
HIVE-18090,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-17368,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/MiniHiveKdc.java
HIVE-17368,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStore.java
HIVE-17368,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/metastore/security/TestHadoopAuthBridge23.java
HIVE-17368,itests/util/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java
HIVE-17368,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java
HIVE-17368,service/src/java/org/apache/hive/service/cli/session/HiveSessionImplwithUGI.java
HIVE-17368,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/DBTokenStore.java
HIVE-17368,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/DelegationTokenSecretManager.java
HIVE-17368,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/MetastoreDelegationTokenManager.java
HIVE-12734,hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HCatUtil.java
HIVE-16769,bin/ext/version.sh
HIVE-16769,bin/hive
HIVE-16654,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-16654,itests/src/test/resources/testconfiguration.properties
HIVE-16654,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java
HIVE-16654,ql/src/java/org/apache/hadoop/hive/ql/optimizer/CountDistinctRewriteProc.java
HIVE-16654,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java
HIVE-16654,ql/src/java/org/apache/hadoop/hive/ql/plan/GroupByDesc.java
HIVE-16654,ql/src/test/queries/clientpositive/count_dist_rewrite.q
HIVE-16654,ql/src/test/results/clientpositive/count_dist_rewrite.q.out
HIVE-16654,ql/src/test/results/clientpositive/groupby_sort_11.q.out
HIVE-16654,ql/src/test/results/clientpositive/llap/count_dist_rewrite.q.out
HIVE-16654,ql/src/test/results/clientpositive/nullgroup4.q.out
HIVE-16654,ql/src/test/results/clientpositive/perf/query16.q.out
HIVE-16654,ql/src/test/results/clientpositive/perf/query28.q.out
HIVE-16654,ql/src/test/results/clientpositive/perf/query94.q.out
HIVE-16654,ql/src/test/results/clientpositive/perf/query95.q.out
HIVE-16654,ql/src/test/results/clientpositive/spark/nullgroup4.q.out
HIVE-16654,ql/src/test/results/clientpositive/udf_count.q.out
HIVE-16654,ql/src/test/results/clientpositive/vector_empty_where.q.out
HIVE-16507,common/src/java/org/apache/hadoop/hive/common/jsonexplain/DagJsonParser.java
HIVE-16507,ql/src/test/results/clientpositive/llap/cte_mat_3.q.out
HIVE-16507,ql/src/test/results/clientpositive/llap/cte_mat_4.q.out
HIVE-16507,ql/src/test/results/clientpositive/llap/cte_mat_5.q.out
HIVE-16507,ql/src/test/results/clientpositive/spark/spark_explainuser_1.q.out
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectSortTransposeRule.java
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java
HIVE-15160,ql/src/test/queries/clientpositive/order_by_expr_1.q
HIVE-15160,ql/src/test/queries/clientpositive/order_by_expr_2.q
HIVE-15160,ql/src/test/results/clientpositive/annotate_stats_select.q.out
HIVE-15160,ql/src/test/results/clientpositive/cp_sel.q.out
HIVE-15160,ql/src/test/results/clientpositive/druid_basic2.q.out
HIVE-15160,ql/src/test/results/clientpositive/dynamic_rdd_cache.q.out
HIVE-15160,ql/src/test/results/clientpositive/groupby_grouping_sets_grouping.q.out
HIVE-15160,ql/src/test/results/clientpositive/llap/bucket_groupby.q.out
HIVE-15160,ql/src/test/results/clientpositive/llap/explainuser_1.q.out
HIVE-15160,ql/src/test/results/clientpositive/llap/limit_pushdown.q.out
