key,filename
HIVE-20303,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-20303,ql/src/test/queries/clientpositive/insert2_overwrite_partitions.q
HIVE-20303,ql/src/test/results/clientpositive/llap/insert2_overwrite_partitions.q.out
HIVE-22247,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHFileOutputFormat.java
HIVE-24569,llap-server/pom.xml
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapConstants.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryTracker.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapRandomAccessFileAppender.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapRoutingAppenderPurgePolicy.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapWrappedAppender.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/log/Log4jQueryCompleteMarker.java
HIVE-24569,llap-server/src/main/resources/llap-daemon-log4j2.properties
HIVE-24569,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/LlapDaemonExtension.java
HIVE-24569,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/LlapDaemonTestUtils.java
HIVE-24569,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestLlapDaemonLogging.java
HIVE-24569,llap-server/src/test/resources/llap-daemon-routing-log4j2.properties
HIVE-24569,testutils/src/java/org/apache/hive/testutils/junit/extensions/DoNothingTCPServer.java
HIVE-24569,testutils/src/java/org/apache/hive/testutils/junit/extensions/DoNothingTCPServerExtension.java
HIVE-24569,testutils/src/test/java/org/apache/hive/testutils/junit/extensions/TestDoNothingTCPServerExtension.java
HIVE-15956,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-21009,service/src/test/resources/creds/test.jceks
HIVE-16100,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java
HIVE-16100,ql/src/test/queries/clientpositive/dynpart_sort_optimization.q
HIVE-16100,ql/src/test/results/clientpositive/autoColumnStats_1.q.out
HIVE-16100,ql/src/test/results/clientpositive/autoColumnStats_2.q.out
HIVE-16100,ql/src/test/results/clientpositive/autoColumnStats_6.q.out
HIVE-16100,ql/src/test/results/clientpositive/autoColumnStats_8.q.out
HIVE-16100,ql/src/test/results/clientpositive/extrapolate_part_stats_partial.q.out
HIVE-16100,ql/src/test/results/clientpositive/infer_bucket_sort_dyn_part.q.out
HIVE-16100,ql/src/test/results/clientpositive/insert_into6.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/dynpart_sort_opt_vectorization.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/dynpart_sort_optimization.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/llap_partitioned.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/llap_stats.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/load_dyn_part5.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/orc_merge10.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/orc_merge2.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/orc_merge7.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/orc_merge_diff_fs.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/orc_merge_incompat2.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/tez_dml.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/vector_count_distinct.q.out
HIVE-16100,ql/src/test/results/clientpositive/llap/vector_partitioned_date_time.q.out
HIVE-16100,ql/src/test/results/clientpositive/load_dyn_part1.q.out
HIVE-16100,ql/src/test/results/clientpositive/load_dyn_part10.q.out
HIVE-16100,ql/src/test/results/clientpositive/load_dyn_part3.q.out
HIVE-16100,ql/src/test/results/clientpositive/load_dyn_part4.q.out
HIVE-16100,ql/src/test/results/clientpositive/load_dyn_part8.q.out
HIVE-16100,ql/src/test/results/clientpositive/load_dyn_part9.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge3.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge4.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge_dynamic_partition.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge_dynamic_partition2.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge_dynamic_partition3.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge_dynamic_partition4.q.out
HIVE-16100,ql/src/test/results/clientpositive/merge_dynamic_partition5.q.out
HIVE-16100,ql/src/test/results/clientpositive/orc_merge10.q.out
HIVE-16100,ql/src/test/results/clientpositive/orc_merge2.q.out
HIVE-16100,ql/src/test/results/clientpositive/orc_merge_diff_fs.q.out
HIVE-16100,ql/src/test/results/clientpositive/orc_merge_incompat2.q.out
HIVE-16100,ql/src/test/results/clientpositive/spark/dynpart_sort_optimization.q.out
HIVE-16100,ql/src/test/results/clientpositive/stats4.q.out
HIVE-16100,ql/src/test/results/clientpositive/stats_empty_dyn_part.q.out
HIVE-14516,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-19948,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java
HIVE-19948,cli/src/test/org/apache/hadoop/hive/cli/TestCliDriverMethods.java
HIVE-15190,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java
HIVE-15190,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java
HIVE-15190,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java
HIVE-15190,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java
HIVE-15190,ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java
HIVE-15190,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-15190,ql/src/test/results/clientpositive/acid_nullscan.q.out
HIVE-15190,ql/src/test/results/clientpositive/acid_table_stats.q.out
HIVE-15190,ql/src/test/results/clientpositive/autoColumnStats_4.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/acid_bucket_pruning.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/acid_vectorization_original.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/default_constraint.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/dynpart_sort_optimization_acid.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/insert_values_orig_table_use_metadata.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_3.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_4.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_5.q.out
HIVE-15190,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_rebuild_dummy.q.out
HIVE-15190,ql/src/test/results/clientpositive/row__id.q.out
HIVE-15190,ql/src/test/results/clientpositive/tez/acid_vectorization_original_tez.q.out
HIVE-15190,ql/src/test/results/clientpositive/tez/explainanalyze_5.q.out
HIVE-19388,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinTableContainerSerDe.java
HIVE-19247,itests/src/test/resources/testconfiguration.properties
HIVE-19247,ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java
