key,filename
HIVE-21009,service/src/test/resources/creds/test.jceks
HIVE-21104,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java
HIVE-21104,ql/src/test/queries/clientpositive/windowing.q
HIVE-21104,ql/src/test/results/clientpositive/llap/windowing.q.out
HIVE-21104,ql/src/test/results/clientpositive/spark/windowing.q.out
HIVE-19814,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HiveSparkClientFactory.java
HIVE-19814,ql/src/test/org/apache/hadoop/hive/ql/exec/spark/session/TestSparkSessionManagerImpl.java
HIVE-19814,spark-client/src/main/java/org/apache/hive/spark/client/SparkClientFactory.java
HIVE-19814,spark-client/src/main/java/org/apache/hive/spark/client/rpc/RpcConfiguration.java
HIVE-20210,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SimpleFetchOptimizer.java
HIVE-20210,ql/src/test/queries/clientpositive/nonmr_fetch.q
HIVE-20210,ql/src/test/results/clientpositive/annotate_stats_part.q.out
HIVE-20210,ql/src/test/results/clientpositive/cbo_rp_simple_select.q.out
HIVE-20210,ql/src/test/results/clientpositive/cbo_simple_select.q.out
HIVE-20210,ql/src/test/results/clientpositive/filter_in_or_dup.q.out
HIVE-20210,ql/src/test/results/clientpositive/input42.q.out
HIVE-20210,ql/src/test/results/clientpositive/input_part9.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_1.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_11.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_12.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_13.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_2.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_3.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_4.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_5.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_6.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_7.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_8.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_dml_9.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_query_multiskew_1.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_query_multiskew_2.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_query_multiskew_3.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_query_oneskew_1.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_query_oneskew_2.q.out
HIVE-20210,ql/src/test/results/clientpositive/list_bucket_query_oneskew_3.q.out
HIVE-20210,ql/src/test/results/clientpositive/nonmr_fetch.q.out
HIVE-20210,ql/src/test/results/clientpositive/ppr_pushdown3.q.out
HIVE-20210,ql/src/test/results/clientpositive/rand_partitionpruner3.q.out
HIVE-20210,ql/src/test/results/clientpositive/truncate_column_list_bucket.q.out
HIVE-20210,ql/src/test/results/clientpositive/union_view.q.out
HIVE-15077,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java
HIVE-15077,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
HIVE-15077,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-16491,itests/src/test/resources/testconfiguration.properties
HIVE-16491,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinTypeCheckCtx.java
HIVE-16491,ql/src/test/queries/clientpositive/vector_complex_join.q
HIVE-16491,ql/src/test/results/clientpositive/llap/vector_complex_join.q.out
HIVE-16491,ql/src/test/results/clientpositive/vector_complex_join.q.out
HIVE-18250,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-18250,ql/src/test/queries/clientpositive/groupby_multialias.q
HIVE-18250,ql/src/test/results/clientpositive/complex_alias.q.out
HIVE-18250,ql/src/test/results/clientpositive/groupby_multialias.q.out
HIVE-18250,ql/src/test/results/clientpositive/order3.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/spark/query19.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/spark/query55.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/spark/query71.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/tez/query19.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/tez/query55.q.out
HIVE-18250,ql/src/test/results/clientpositive/perf/tez/query71.q.out
HIVE-17620,itests/hive-blobstore/src/test/results/clientpositive/write_final_output_blobstore.q.out
HIVE-17620,ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-17620,ql/src/java/org/apache/hadoop/hive/ql/optimizer/GenMapRedUtils.java
HIVE-17620,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-17620,ql/src/test/org/apache/hadoop/hive/ql/exec/TestContext.java
HIVE-18050,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-16756,ql/src/gen/vectorization/ExpressionTemplates/ColumnDivideColumn.txt
HIVE-16756,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/LongColModuloLongColumn.java
HIVE-16756,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMod.java
HIVE-16756,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java
HIVE-16756,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorArithmeticExpressions.java
HIVE-16756,ql/src/test/queries/clientpositive/vectorization_div0.q
HIVE-16756,ql/src/test/results/clientpositive/spark/vectorization_div0.q.out
HIVE-16756,ql/src/test/results/clientpositive/tez/vectorization_div0.q.out
HIVE-16756,ql/src/test/results/clientpositive/vectorization_div0.q.out
HIVE-16756,vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java
HIVE-17391,common/src/java/org/apache/hadoop/hive/common/StringableMap.java
HIVE-17391,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-17682,ql/src/gen/vectorization/ExpressionTemplates/IfExprColumnScalar.txt
HIVE-17682,ql/src/test/queries/clientpositive/vector_if_expr_2.q
HIVE-17682,ql/src/test/results/clientpositive/vector_if_expr_2.q.out
HIVE-17664,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java
HIVE-17664,ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-17664,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java
HIVE-17664,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java
HIVE-17664,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-17664,ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java
HIVE-17664,ql/src/test/queries/clientpositive/masking_12.q
HIVE-17664,ql/src/test/results/clientpositive/masking_12.q.out
HIVE-17429,jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java
HIVE-17150,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java
HIVE-17150,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java
HIVE-17150,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java
HIVE-17150,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-17150,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreEventListenerConstants.java
HIVE-17150,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreListenerNotifier.java
HIVE-17150,metastore/src/java/org/apache/hadoop/hive/metastore/RawStore.java
HIVE-17150,metastore/src/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java
HIVE-17150,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java
HIVE-17150,metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java
HIVE-17150,metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java
HIVE-17085,itests/src/test/resources/testconfiguration.properties
HIVE-17085,ql/src/java/org/apache/hadoop/hive/ql/exec/OrcFileMergeOperator.java
HIVE-17085,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileKeyWrapper.java
HIVE-17085,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileStripeMergeRecordReader.java
HIVE-17085,ql/src/test/queries/clientpositive/orc_merge_incompat_schema.q
HIVE-17085,ql/src/test/queries/clientpositive/orc_merge_incompat_writer_version.q
HIVE-17085,ql/src/test/results/clientpositive/llap/orc_merge_incompat_schema.q.out
HIVE-17085,ql/src/test/results/clientpositive/llap/orc_merge_incompat_writer_version.q.out
HIVE-17085,ql/src/test/results/clientpositive/orc_merge_incompat_schema.q.out
HIVE-17085,ql/src/test/results/clientpositive/orc_merge_incompat_writer_version.q.out
HIVE-16958,ql/src/java/org/apache/hadoop/hive/ql/io/parquet/ProjectionPusher.java
HIVE-16939,bin/ext/metastore.sh
HIVE-16507,common/src/java/org/apache/hadoop/hive/common/jsonexplain/DagJsonParser.java
HIVE-16507,ql/src/test/results/clientpositive/llap/cte_mat_3.q.out
HIVE-16507,ql/src/test/results/clientpositive/llap/cte_mat_4.q.out
HIVE-16507,ql/src/test/results/clientpositive/llap/cte_mat_5.q.out
HIVE-16507,ql/src/test/results/clientpositive/spark/spark_explainuser_1.q.out
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectSortTransposeRule.java
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15160,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java
HIVE-15160,ql/src/test/queries/clientpositive/order_by_expr_1.q
HIVE-15160,ql/src/test/queries/clientpositive/order_by_expr_2.q
HIVE-15160,ql/src/test/results/clientpositive/annotate_stats_select.q.out
HIVE-15160,ql/src/test/results/clientpositive/cp_sel.q.out
HIVE-15160,ql/src/test/results/clientpositive/druid_basic2.q.out
HIVE-15160,ql/src/test/results/clientpositive/dynamic_rdd_cache.q.out
HIVE-15160,ql/src/test/results/clientpositive/groupby_grouping_sets_grouping.q.out
HIVE-15160,ql/src/test/results/clientpositive/llap/bucket_groupby.q.out
HIVE-15160,ql/src/test/results/clientpositive/llap/explainuser_1.q.out
